LINC00624	African American	Late-onset Alzheimer's disease
LOC107987084	African American	Late-onset Alzheimer's disease
RAD23BP2 - LOC107986745	African American	Late-onset Alzheimer's disease
MECOM	African American	Late-onset Alzheimer's disease
LOC100507530	African American	Late-onset Alzheimer's disease
LOC107985819 - LOC107985820	African American	Late-onset Alzheimer's disease
RNU6-1213P - LOC105375922	African American	Late-onset Alzheimer's disease
AKR7A3	African American	Late-onset Alzheimer's disease
IRAK1BP1	African American	Late-onset Alzheimer's disease
SCAPER	African American	Late-onset Alzheimer's disease
CEP63	African American	Late-onset Alzheimer's disease
LOC105376219	African American	Late-onset Alzheimer's disease
GLTSCR1	African American	Late-onset Alzheimer's disease
LOC102723533 - LOC105375277	African American	Late-onset Alzheimer's disease
RBMXP4 - SEC24B-AS1	African American	Late-onset Alzheimer's disease
LOC107984380	African American	Late-onset Alzheimer's disease
TENM4	African American	Late-onset Alzheimer's disease
TMCO4	African American	Late-onset Alzheimer's disease
NACAP6 - LOC101929505	African American	Late-onset Alzheimer's disease
METTL21EP - SLC10A2	African American	Late-onset Alzheimer's disease
LOC107985896 - RPS20P10	African American	Late-onset Alzheimer's disease
DLC1	African American	Late-onset Alzheimer's disease
KIAA0195	African American	Late-onset Alzheimer's disease
PLCL1 - LOC101927619	African American	Late-onset Alzheimer's disease
GPR180	African American	Late-onset Alzheimer's disease
LOC105370906	African American	Late-onset Alzheimer's disease
LOC105369513 - LOC107984393	African American	Late-onset Alzheimer's disease
LOC105371606 - SUMO1P2	African American	Late-onset Alzheimer's disease
BAALC	African American	Late-onset Alzheimer's disease
CCZ1B - OR7E39P	African American	Late-onset Alzheimer's disease
LOC105371028 - SNRPCP18	African American	Late-onset Alzheimer's disease
LOC105377916 - R3HDM2P2	African American	Late-onset Alzheimer's disease
LOC105371760	African American	Late-onset Alzheimer's disease
CDH7 - PRPF19P1	African American	Late-onset Alzheimer's disease
LOC107984471 - CPSF6	African American	Late-onset Alzheimer's disease
CFAP74	African American	Late-onset Alzheimer's disease
LOC105379129 - LOC105379130	African American	Late-onset Alzheimer's disease
CTNND2 - RNU6-679P	African American	Late-onset Alzheimer's disease
SESTD1 - LOC644776	African American	Late-onset Alzheimer's disease
RNU6-765P - LOC105376043	African American	Late-onset Alzheimer's disease
SLMAP	African American	Late-onset Alzheimer's disease
AOX1	African American	Late-onset Alzheimer's disease
UNC93B4 - OR7E99P	African American	Late-onset Alzheimer's disease
CDH1	African American	Late-onset Alzheimer's disease
IQGAP2	African American	Late-onset Alzheimer's disease
RASSF8	African American	Late-onset Alzheimer's disease
"KIAA1731NL, TIMP2"	African American	Late-onset Alzheimer's disease
SELP	African American	Late-onset Alzheimer's disease
LINC00693 - LOC105377009	African American	Late-onset Alzheimer's disease
FAM19A5	African American	Late-onset Alzheimer's disease
LOC100506869 - LRIG3	African American	Late-onset Alzheimer's disease
PPP5D1	African American	Late-onset Alzheimer's disease
KLHL36 - USP10	African American	Late-onset Alzheimer's disease
PIFO	African American	Late-onset Alzheimer's disease
IGSF23	African American	Late-onset Alzheimer's disease
SELO	African American	Late-onset Alzheimer's disease
KRAS - LOC105369701	African American	Late-onset Alzheimer's disease
CDCA7L - LOC102724143	African American	Late-onset Alzheimer's disease
LOC105375523 - LOC100421642	African American	Late-onset Alzheimer's disease
BNIP3P13 - ZNF90	African American	Late-onset Alzheimer's disease
ACTR3C	African American	Late-onset Alzheimer's disease
FAM49A - LOC107985806	African American	Late-onset Alzheimer's disease
SYNGAP1	African American	Late-onset Alzheimer's disease
CTD-2194D22.4 - LOC105374616	African American	Late-onset Alzheimer's disease
SESTD1	African American	Late-onset Alzheimer's disease
LOC107986770	African American	Late-onset Alzheimer's disease
TAS2R5	African American	Late-onset Alzheimer's disease
CSNK2A1 - TCF15	African American	Late-onset Alzheimer's disease
SUMO2P6 - LOC105377740	African American	Late-onset Alzheimer's disease
MYRFL - LOC100125409	African American	Late-onset Alzheimer's disease
LOC107984934	African American	Late-onset Alzheimer's disease
C9orf152 - TXN	African American	Late-onset Alzheimer's disease
FAT3	African American	Late-onset Alzheimer's disease
LOC105377916 - R3HDM2P2	African American	Late-onset Alzheimer's disease
LOC107984384	African American	Late-onset Alzheimer's disease
ABCA8	African American	Late-onset Alzheimer's disease
KCTD9P6 - LOC101929492	African American	Late-onset Alzheimer's disease
LOC105373581	African American	Late-onset Alzheimer's disease
NEK10	African American	Late-onset Alzheimer's disease
ERO1L - PSMC6	African American	Late-onset Alzheimer's disease
LOC105375410 - LOC105375411	African American	Late-onset Alzheimer's disease
LOC105369165 - RNU6-997P	African American	Late-onset Alzheimer's disease
SEC24B	African American	Late-onset Alzheimer's disease
STK31 - LOC105375188	African American	Late-onset Alzheimer's disease
GTF2H3	African American	Late-onset Alzheimer's disease
PTPRS - ZNRF4	African American	Late-onset Alzheimer's disease
LOC102724880 - LOC101929128	African American	Late-onset Alzheimer's disease
RASSF5	African American	Late-onset Alzheimer's disease
COL25A1	African American	Late-onset Alzheimer's disease
LOC340512	African American	Late-onset Alzheimer's disease
HMCN1	African American	Late-onset Alzheimer's disease
SCAPER	African American	Late-onset Alzheimer's disease
ZBTB10 - RPSAP47	African American	Late-onset Alzheimer's disease
LOC107984531 - LOC107984526	African American	Late-onset Alzheimer's disease
LOC105374627 - LOC107986400	African American	Late-onset Alzheimer's disease
NAALADL2	African American	Late-onset Alzheimer's disease
LOC105377865 - LOC107986613	African American	Late-onset Alzheimer's disease
SLC24A2	African American	Late-onset Alzheimer's disease
LOC105375997 - TUSC1	African American	Late-onset Alzheimer's disease
RNA5SP169 - LOC100996286	African American	Late-onset Alzheimer's disease
KSR2	African American	Late-onset Alzheimer's disease
LOC105374974 - LOC102724749	African American	Late-onset Alzheimer's disease
MDGA2 - MIR548Y	African American	Late-onset Alzheimer's disease
OSER1-AS1 - GDAP1L1	African American	Late-onset Alzheimer's disease
LOC105376481	African American	Late-onset Alzheimer's disease
JPH3	African American	Late-onset Alzheimer's disease
PCAT18 - LOC105372035	African American	Late-onset Alzheimer's disease
LOC107986390 - RPL23AP44	African American	Late-onset Alzheimer's disease
LOC107984996 - RPS18P12	African American	Late-onset Alzheimer's disease
LINC00669	African American	Late-onset Alzheimer's disease
TFEB	African American	Late-onset Alzheimer's disease
DNAH6	African American	Late-onset Alzheimer's disease
HDAC9	African American	Late-onset Alzheimer's disease
SHANK2	African American	Late-onset Alzheimer's disease
LOC100130964	African American	Late-onset Alzheimer's disease
"UGT1A10, UGT1A8, UGT1A"	African American	Late-onset Alzheimer's disease
"LOC105375532, TBXAS1"	African American	Late-onset Alzheimer's disease
KIFC3 - CNGB1	African American	Late-onset Alzheimer's disease
LOC105374701 - RNU6-909P	African American	Late-onset Alzheimer's disease
RPL31P53 - LOC105370217	European	Lower facial height
GPC6	European	Lower facial height
LOC107987100	European	Colorectal cancer (alcohol consumption interaction)
LOC107987100	European	Colorectal cancer (alcohol consumption interaction)
TRPC6	European	Facial depth
TRPC6	European	Facial depth
TRPM1 - LOC102725022	European	Facial depth
LOC105372981 - MN1	European	Facial depth
LOC105376124 - GAS1	European	Facial depth
NOG - C17orf67	European	Facial depth
GSTM2	European	Eye morphology
CDH23	European	Eye morphology
PABPC1L2B - PABPC1L2A	European	Eye morphology
HLA-DQB1	European	Eye morphology
LOC101929608	European	Nose morphology
RPL41P1 - LINC01432	European	Nose morphology
MAN1C1	European	Nose morphology
LOC101928886 - ZNF787	European	Nose morphology
LOC102724968 - LOC105372620	European	Nose morphology
LOC100507513	European	Nose morphology
GLUD1	European	Nose morphology
EHF	European	Nose morphology
LOC105373578 - LOC107985815	Japanese	Depression in response to interferon-based therapy in chronic hepatitis C
ADAMTS2	Japanese	Depression in response to interferon-based therapy in chronic hepatitis C
LINC00222	Japanese	Depression in response to interferon-based therapy in chronic hepatitis C
PLIN3	Japanese	Depression in response to interferon-based therapy in chronic hepatitis C
LRRTM4 - TRP-AGG5-1	European	Lip morphology
SACM1L	European	Lip morphology
FHIT	European	Lip morphology
SAP30BP	European	Lip morphology
MRPS35P1 - LOC105376939	European	Lip morphology
RNU6-273P - MIPOL1	European	Cranial base width
MIPOL1	European	Cranial base width
MIPOL1	European	Cranial base width
LOC105372616 - LOC105372617	European	Cranial base width
PDSS2	Carlantino	Coffee consumption
PDSS2	Carlantino	Coffee consumption
PDSS2	Carlantino	Coffee consumption
"PDSS2, RPS24P12"	Carlantino	Coffee consumption
PDSS2	Carlantino	Coffee consumption
FCGR2A	Han Chinese	Systemic lupus erythematosus
"TNFSF4, LOC100506023"	Han Chinese	Systemic lupus erythematosus
STAT4	Han Chinese	Systemic lupus erythematosus
TNIP1	Han Chinese	Systemic lupus erythematosus
PTTG1 - MIR3142HG	Han Chinese	Systemic lupus erythematosus
TNXB	Han Chinese	Systemic lupus erythematosus
PRDM1 - ATG5	Han Chinese	Systemic lupus erythematosus
TNFAIP3	Han Chinese	Systemic lupus erythematosus
IRF5	Han Chinese	Systemic lupus erythematosus
FAM167A - BLK	Han Chinese	Systemic lupus erythematosus
WDFY4	Han Chinese	Systemic lupus erythematosus
ARID5B	Han Chinese	Systemic lupus erythematosus
LOC105376626 - LOC105376627	Han Chinese	Systemic lupus erythematosus
LOC105369568 - LOC101929538	Han Chinese	Systemic lupus erythematosus
SLC15A4	Han Chinese	Systemic lupus erythematosus
CLEC16A	Han Chinese	Systemic lupus erythematosus
ITGAM	Han Chinese	Systemic lupus erythematosus
IRF8 - LOC107984811	Han Chinese	Systemic lupus erythematosus
UBE2L3	Han Chinese	Systemic lupus erythematosus
"TNFSF4, LOC100506023"	Han Chinese	Systemic lupus erythematosus
STAT4	Han Chinese	Systemic lupus erythematosus
TNIP1	Han Chinese	Systemic lupus erythematosus
PRDM1 - ATG5	Han Chinese	Systemic lupus erythematosus
TNFAIP3	Han Chinese	Systemic lupus erythematosus
C7orf72 - IKZF1	Han Chinese	Systemic lupus erythematosus
FAM167A - BLK	Han Chinese	Systemic lupus erythematosus
WDFY4	Han Chinese	Systemic lupus erythematosus
UBE2L3	Han Chinese	Systemic lupus erythematosus
NCF2	Han Chinese	Systemic lupus erythematosus
SPRED2	Han Chinese	Systemic lupus erythematosus
IKZF2	Han Chinese	Systemic lupus erythematosus
LOC107986092	Han Chinese	Systemic lupus erythematosus
IL12A-AS1	Han Chinese	Systemic lupus erythematosus
LOC105379185	Han Chinese	Systemic lupus erythematosus
IRF7	Han Chinese	Systemic lupus erythematosus
SCAMP5	Han Chinese	Systemic lupus erythematosus
IKZF3	Han Chinese	Systemic lupus erythematosus
TYK2	Han Chinese	Systemic lupus erythematosus
UHRF1BP1	Han Chinese	Systemic lupus erythematosus
RASGRP3	Han Chinese	Systemic lupus erythematosus
DGUOK-AS1	Han Chinese	Systemic lupus erythematosus
ELF1	Han Chinese	Systemic lupus erythematosus
LBH	Han Chinese	Systemic lupus erythematosus
LPP	Han Chinese	Systemic lupus erythematosus
ATXN1	Han Chinese	Systemic lupus erythematosus
HNRNPA1P41 - JAK2	Han Chinese	Systemic lupus erythematosus
AP5B1	Han Chinese	Systemic lupus erythematosus
ATP6V1G3 - PTPRC	Han Chinese	Systemic lupus erythematosus
IKBKE	Han Chinese	Systemic lupus erythematosus
LOC105374414 - LBH	Han Chinese	Systemic lupus erythematosus
LBH	Han Chinese	Systemic lupus erythematosus
LPP	Han Chinese	Systemic lupus erythematosus
BACH2	Han Chinese	Systemic lupus erythematosus
GTF2IRD1	Han Chinese	Systemic lupus erythematosus
HNRNPA1P41 - JAK2	Han Chinese	Systemic lupus erythematosus
ZFP90	Han Chinese	Systemic lupus erythematosus
ATP6V1G3 - PTPRC	Han Chinese	Systemic lupus erythematosus
IKBKE	Han Chinese	Systemic lupus erythematosus
LOC105374414 - LBH	Han Chinese	Systemic lupus erythematosus
LBH	Han Chinese	Systemic lupus erythematosus
LPP	Han Chinese	Systemic lupus erythematosus
ATXN1	Han Chinese	Systemic lupus erythematosus
BACH2	Han Chinese	Systemic lupus erythematosus
GTF2IRD1	Han Chinese	Systemic lupus erythematosus
HNRNPA1P41 - JAK2	Han Chinese	Systemic lupus erythematosus
AP5B1	Han Chinese	Systemic lupus erythematosus
ZFP90	Han Chinese	Systemic lupus erythematosus
KIAA1107 - LOC100419803	Han Chinese	Systemic lupus erythematosus
LOC107986041 - LOC105377008	Han Chinese	Systemic lupus erythematosus
LINC00271	Han Chinese	Systemic lupus erythematosus
HLA-DRB1 - LOC107986589	European	Selective IgA deficiency
IFIH1	European	Selective IgA deficiency
MIR1208 - RN7SKP226	European	Selective IgA deficiency
CREB3L1 - DGKZ	European	Selective IgA deficiency
AHI1	European	Selective IgA deficiency
CLEC16A	European	Selective IgA deficiency
MIR5681A - LOC105375904	"African American, European"	Breast cancer-free interval (treatment with aromatase inhibitor)
FGFR2	French	Estrogen receptor status in breast cancer
FGFR2	French	Estrogen receptor status in HER2 negative breast cancer
ADCY2	European	Bipolar disorder (age of onset <21) or attention deficit hyperactivity disorder
SLC35F1 - LOC644303	European	Bipolar disorder (age of onset <21) or attention deficit hyperactivity disorder
RXRG	European	Bipolar disorder (age of onset <21) or attention deficit hyperactivity disorder
SUMO1P1 - BCAS1	European	Bipolar disorder (age of onset <21) or attention deficit hyperactivity disorder
SMAD7	"European, American"	Parental longevity (at least one long-lived parent)
PCAT2; PRNCR1; PRNCR1 - LOC105375752; LOC105375751 - PCAT2; LOC105375751 - PCAT2; LOC105375751 - PCAT2; LOC105375751 - PCAT2; PRNCR1 - LOC105375752; PCAT2; PRNCR1; PCAT2; PRNCR1; PCAT2; PRNCR1 - LOC105375752; LOC105375751 - PCAT2; PCAT2; PRNCR1; PRNCR1 - LOC105375752	European	Prostate cancer
APOE	European	Brain imaging
NXPH1 - RPL9P19	European	Brain imaging
LOC105378916 - LOC105378917	European	Migraine without aura
MSL3P1 - TRPM8	European	Migraine without aura
FHL5	European	Migraine without aura
ASTN2	European	Migraine without aura
CDKN2B-AS1	European	"Intracranial, abdominal aortic or thoracic aortic aneurysm (pleiotropy)"
RPS4XP18 - RNU6-1032P	European	"Intracranial, abdominal aortic or thoracic aortic aneurysm (pleiotropy)"
FBN1	European	"Intracranial, abdominal aortic or thoracic aortic aneurysm (pleiotropy)"
"ANKRD44-IT1, ANKRD44"	European	"Intracranial, abdominal aortic or thoracic aortic aneurysm (pleiotropy)"
FGF23 - FGF6	European	Migraine without aura
LRP1	European	Migraine without aura
"RERE, LOC102724552"	European	Educational attainment (years of education)
FOXO6	European	Educational attainment (years of education)
PTPRF	European	Educational attainment (years of education)
"LOC101929592, ST3GAL3"	European	Educational attainment (years of education)
ST3GAL3	European	Educational attainment (years of education)
NEGR1	European	Educational attainment (years of education)
NEGR1	European	Educational attainment (years of education)
LOC105378797	European	Educational attainment (years of education)
LOC105378800	European	Educational attainment (years of education)
LOC105378802 - RNA5SP50	European	Educational attainment (years of education)
AK5	European	Educational attainment (years of education)
BARHL2 - LOC105378853	European	Educational attainment (years of education)
LOC101928219	European	Educational attainment (years of education)
DPYD - MIR137HG	European	Educational attainment (years of education)
NFU1P2 - LOC729987	European	Educational attainment (years of education)
LOC107985243 - RPL23AP16	European	Educational attainment (years of education)
"LRRN2, LOC105371692"	European	Educational attainment (years of education)
LINC00467 - ARPC3P2	European	Educational attainment (years of education)
LOC107985261 - SLC30A1	European	Educational attainment (years of education)
SDCCAG8	European	Educational attainment (years of education)
PDIA6	European	Educational attainment (years of education)
PDIA6	European	Educational attainment (years of education)
NBAS	European	Educational attainment (years of education)
NRXN1	European	Educational attainment (years of education)
LOC730100	European	Educational attainment (years of education)
LOC102724142 - BCL11A	European	Educational attainment (years of education)
"BCL11A, LOC107985887"	European	Educational attainment (years of education)
BCL11A	European	Educational attainment (years of education)
SPRED2	European	Educational attainment (years of education)
AFF3	European	Educational attainment (years of education)
AFF3	European	Educational attainment (years of education)
AFF3 - LINC01104	European	Educational attainment (years of education)
LONRF2	European	Educational attainment (years of education)
LOC643896 - PDCL3	European	Educational attainment (years of education)
LOC107985924 - LOC105375310	European	Educational attainment (years of education)
ARHGAP15	European	Educational attainment (years of education)
LOC105373693 - KCNJ3	European	Educational attainment (years of education)
RN7SL423P - LOC100131736	European	Educational attainment (years of education)
LOC100131736 - LOC105373719	European	Educational attainment (years of education)
SLC4A10	European	Educational attainment (years of education)
PCGEM1 - LOC107985969	European	Educational attainment (years of education)
RNU6-440P - FZD7	European	Educational attainment (years of education)
LOC105373914	European	Educational attainment (years of education)
AGAP1 - LOC105373944	European	Educational attainment (years of education)
MAP4	European	Educational attainment (years of education)
SPINK8	European	Educational attainment (years of education)
PLXNB1	European	Educational attainment (years of education)
CELSR3	European	Educational attainment (years of education)
IP6K2	European	Educational attainment (years of education)
ARIH2	European	Educational attainment (years of education)
CCDC36	European	Educational attainment (years of education)
USP4 - GPX1	European	Educational attainment (years of education)
IP6K1	European	Educational attainment (years of education)
"RN7SL217P, CAMKV"	European	Educational attainment (years of education)
RBM6	European	Educational attainment (years of education)
RBM6	European	Educational attainment (years of education)
RBM6	European	Educational attainment (years of education)
SEMA3F-AS1	European	Educational attainment (years of education)
VPRBP	European	Educational attainment (years of education)
FOXP1	European	Educational attainment (years of education)
CADM2	European	Educational attainment (years of education)
CADM2 - LOC102723364	European	Educational attainment (years of education)
LOC101927123 - LINC01471	European	Educational attainment (years of education)
B3GALNT1 - LOC105374186	European	Educational attainment (years of education)
MSANTD1	European	Educational attainment (years of education)
RN7SL101P - MIR4275	European	Educational attainment (years of education)
LOC105377262	European	Educational attainment (years of education)
"TET2-AS1, TET2"	European	Educational attainment (years of education)
MAML3	European	Educational attainment (years of education)
MAML3	European	Educational attainment (years of education)
GPM6A	European	Educational attainment (years of education)
MRPS30 - HCN1	European	Educational attainment (years of education)
LOC105378983 - LOC105378984	European	Educational attainment (years of education)
ELOVL7	European	Educational attainment (years of education)
LOC105378992	European	Educational attainment (years of education)
ZSWIM6	European	Educational attainment (years of education)
LOC107986418 - LOC107986416	European	Educational attainment (years of education)
LINC00461	European	Educational attainment (years of education)
LINC00461	European	Educational attainment (years of education)
MEF2C	European	Educational attainment (years of education)
LOC105379109	European	Educational attainment (years of education)
EFNA5	European	Educational attainment (years of education)
LOC101927078	European	Educational attainment (years of education)
PRR16	European	Educational attainment (years of education)
LOC101928354 - LOC107986572	European	Educational attainment (years of education)
ATXN1	European	Educational attainment (years of education)
LOC101928433 - LOC107986573	European	Educational attainment (years of education)
LOC101928743	European	Educational attainment (years of education)
LOC101927314 - MIR2113	European	Educational attainment (years of education)
LOC101927314 - MIR2113	European	Educational attainment (years of education)
MIR2113 - EIF4EBP2P3	European	Educational attainment (years of education)
MIR2113 - EIF4EBP2P3	European	Educational attainment (years of education)
ESR1	European	Educational attainment (years of education)
THSD7A	European	Educational attainment (years of education)
POU6F2	European	Educational attainment (years of education)
ZMIZ2 - LOC105375259	European	Educational attainment (years of education)
CALN1	European	Educational attainment (years of education)
TYW1B	European	Educational attainment (years of education)
RN7SL7P - SAMD9	European	Educational attainment (years of education)
GJC3 - AZGP1	European	Educational attainment (years of education)
TSC22D4 - NYAP1	European	Educational attainment (years of education)
FOXP2	European	Educational attainment (years of education)
CALU	European	Educational attainment (years of education)
EXOC4	European	Educational attainment (years of education)
CNOT4 - NUP205	European	Educational attainment (years of education)
PTN - DGKI	European	Educational attainment (years of education)
LOC105375791 - MIR1302-7	European	Educational attainment (years of education)
CYHR1	European	Educational attainment (years of education)
LOC105375951	European	Educational attainment (years of education)
ATP5HP3 - NFIB	European	Educational attainment (years of education)
NFIB	European	Educational attainment (years of education)
LOC107987055 - LOC105369298	European	Educational attainment (years of education)
APBA1	European	Educational attainment (years of education)
LOC107987089 - LOC105376121	European	Educational attainment (years of education)
FAM120A	European	Educational attainment (years of education)
TTLL11	European	Educational attainment (years of education)
JMJD1C	European	Educational attainment (years of education)
"CTNNA3, LOC105378340"	European	Educational attainment (years of education)
"LRRTM3, LOC101928961, CTNNA3"	European	Educational attainment (years of education)
MGEA5	European	Educational attainment (years of education)
C10orf76 - HPS6	European	Educational attainment (years of education)
LDB1	European	Educational attainment (years of education)
ELOVL3 - PITX3	European	Educational attainment (years of education)
PPP2R2D	European	Educational attainment (years of education)
TEAD1	European	Educational attainment (years of education)
CD248 - RIN1	European	Educational attainment (years of education)
DISC1FP1	European	Educational attainment (years of education)
RNA5SP350 - LOC105369490	European	Educational attainment (years of education)
MIR100HG	European	Educational attainment (years of education)
NTM	European	Educational attainment (years of education)
EMP1 - LINC01559	European	Educational attainment (years of education)
ATF7IP	European	Educational attainment (years of education)
"LOC105369780, IKZF4, LOC105369781"	European	Educational attainment (years of education)
CHRNA3 - CHRNB4	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462 - KRT18P51	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
IREB2	European	Post bronchodilator FEV1/FVC ratio in COPD
IREB2	European	Post bronchodilator FEV1/FVC ratio in COPD
IREB2	European	Post bronchodilator FEV1/FVC ratio in COPD
IREB2	European	Post bronchodilator FEV1/FVC ratio in COPD
IREB2	European	Post bronchodilator FEV1/FVC ratio in COPD
IREB2	European	Post bronchodilator FEV1/FVC ratio in COPD
IREB2	European	Post bronchodilator FEV1/FVC ratio in COPD
IREB2	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105370912 - IREB2	European	Post bronchodilator FEV1/FVC ratio in COPD
DNAH5	European	Post bronchodilator FEV1/FVC ratio in COPD
DNAH5	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462 - KRT18P51	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105370912 - IREB2	European	Post bronchodilator FEV1/FVC ratio in COPD
DNAH5	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462 - KRT18P51	European	Post bronchodilator FEV1/FVC ratio in COPD
DNAH5	European	Post bronchodilator FEV1/FVC ratio in COPD
CHRNB4	European	Post bronchodilator FEV1/FVC ratio in COPD
DNAH5	European	Post bronchodilator FEV1/FVC ratio in COPD
DNAH5	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462 - KRT18P51	European	Post bronchodilator FEV1/FVC ratio in COPD
GABRG2	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462 - KRT18P51	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
DNAH5	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462 - KRT18P51	European	Post bronchodilator FEV1/FVC ratio in COPD
CHRNA3	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462 - KRT18P51	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462 - KRT18P51	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462 - KRT18P51	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
CNTN5 - RN7SL222P	European	Post bronchodilator FEV1/FVC ratio in COPD
CHRNA3	European	Post bronchodilator FEV1/FVC ratio in COPD
HYKK	European	Post bronchodilator FEV1/FVC ratio in COPD
CHRNA5	European	Post bronchodilator FEV1/FVC ratio in COPD
CHRNA5	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CHRNA5	European	Post bronchodilator FEV1/FVC ratio in COPD
HYKK	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
HYKK	European	Post bronchodilator FEV1/FVC ratio in COPD
CHRNA5	European	Post bronchodilator FEV1/FVC ratio in COPD
PSMA4 - CHRNA5	European	Post bronchodilator FEV1/FVC ratio in COPD
CHRNA5	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
CHRNB4	European	Post bronchodilator FEV1/FVC ratio in COPD
CFH	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462 - KRT18P51	European	Post bronchodilator FEV1/FVC ratio in COPD
IREB2	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105372950	European	Post bronchodilator FEV1/FVC ratio in COPD
LOC105377462	European	Post bronchodilator FEV1/FVC ratio in COPD
